,Date,US,India,France,Germany,Brazil,"Korea, South",United Kingdom,Italy,Japan,Russia,Turkey,Spain,Vietnam,Australia,Argentina,Netherlands,Taiwan*,Iran,Mexico,Indonesia,Poland,Colombia,Ukraine,Portugal,Austria,Greece,Malaysia,Chile,Israel,Thailand,Belgium,Canada,Switzerland,Peru,Czechia,South Africa,Philippines,Denmark,China,Romania,Slovakia,Sweden,Iraq,Serbia,Hungary,Singapore,Bangladesh,New Zealand,Georgia,Jordan,Ireland,Pakistan,Kazakhstan,Norway,Finland,Bulgaria,Lithuania,Morocco,Croatia,Slovenia,Lebanon,Guatemala,Tunisia,Costa Rica,Cuba,Bolivia,United Arab Emirates,Ecuador,Nepal,Panama,Belarus,Uruguay,Mongolia,Latvia,Saudi Arabia,Azerbaijan,Paraguay,West Bank and Gaza,Bahrain,Sri Lanka,Kuwait,Dominican Republic,Burma,Cyprus,Estonia,Moldova,Venezuela,Egypt,Libya,Ethiopia,Qatar,Honduras,Armenia,Bosnia and Herzegovina,Oman,North Macedonia,Kenya,Zambia,Albania,Botswana,Luxembourg,Montenegro,Kosovo,Algeria,Mauritius,Nigeria,Zimbabwe,Brunei,Uzbekistan,Mozambique,Laos,Iceland,Kyrgyzstan,Afghanistan,El Salvador,Maldives,Trinidad and Tobago,Ghana,Namibia,Uganda,Jamaica,Cambodia,Rwanda,Cameroon,Malta,Barbados,Angola,Congo (Kinshasa),Senegal,Malawi,Cote d'Ivoire,Suriname,Eswatini,Guyana,Belize,Fiji,Madagascar,Sudan,Mauritania,Cabo Verde,Bhutan,Syria,Burundi,Seychelles,Gabon,Andorra,Papua New Guinea,Tanzania,Togo,Guinea,Bahamas,Lesotho,Haiti,Mali,Saint Lucia,Benin,Somalia,Congo (Brazzaville),Solomon Islands,Timor-Leste,Micronesia,San Marino,Burkina Faso,Liechtenstein,Grenada,South Sudan,Tajikistan,Equatorial Guinea,Tonga,Samoa,Dominica,Djibouti,Marshall Islands,Central African Republic,Monaco,Nicaragua,Gambia,Vanuatu,Yemen,Eritrea,Saint Vincent and the Grenadines,Niger,Antigua and Barbuda,Comoros,Guinea-Bissau,Liberia,Sierra Leone,Chad,Saint Kitts and Nevis,Sao Tome and Principe,Palau,Nauru,Kiribati,Tuvalu,Summer Olympics 2020,Diamond Princess,Winter Olympics 2022,Holy See,Antarctica,MS Zaandam,"Korea, North"
640,2021-05-29,328.0,3460.0,68.0,163.0,1941.0,6.0,12.0,83.0,91.0,395.0,137.0,0.0,0.0,0.0,415.0,8.0,21.0,173.0,383.0,162.0,125.0,540.0,162.0,0.0,11.0,29.0,98.0,119.0,0.0,34.0,11.0,38.0,5.0,426.0,13.0,70.0,156.0,4.0,0.0,73.0,0.0,0.0,23.0,10.0,27.0,0.0,38.0,0.0,12.0,0.0,0.0,56.0,0.0,0.0,0.0,5.0,12.0,3.0,10.0,2.0,7.0,27.0,61.0,0.0,10.0,58.0,5.0,77.0,116.0,4.0,10.0,58.0,2.0,11.0,14.0,7.0,95.0,3.0,16.0,0.0,4.0,5.0,0.0,3.0,3.0,3.0,20.0,51.0,0.0,4.0,2.0,12.0,5.0,0.0,0.0,11.0,17.0,1.0,1.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,9.0,18.0,4.0,2.0,12.0,0.0,11.0,1.0,6.0,7.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,6.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,2021-05-30,148.0,3128.0,44.0,56.0,913.0,2.0,9.0,44.0,49.0,349.0,134.0,0.0,0.0,0.0,348.0,6.0,10.0,198.0,52.0,142.0,56.0,535.0,90.0,0.0,13.0,30.0,79.0,121.0,4.0,24.0,19.0,34.0,0.0,409.0,3.0,0.0,138.0,0.0,0.0,29.0,6.0,0.0,17.0,10.0,19.0,1.0,34.0,0.0,18.0,0.0,0.0,43.0,172.0,0.0,0.0,5.0,12.0,5.0,12.0,2.0,5.0,16.0,49.0,0.0,7.0,36.0,4.0,60.0,109.0,1.0,10.0,37.0,4.0,0.0,13.0,4.0,96.0,3.0,14.0,78.0,7.0,0.0,0.0,0.0,1.0,4.0,14.0,46.0,9.0,12.0,0.0,0.0,4.0,0.0,31.0,10.0,16.0,2.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,20.0,4.0,1.0,9.0,1.0,6.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,4.0,1.0,3.0,0.0,0.0,6.0,30.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,2021-05-31,181.0,2795.0,126.0,36.0,966.0,4.0,12.0,82.0,80.0,334.0,122.0,48.0,0.0,0.0,637.0,2.0,15.0,217.0,61.0,174.0,7.0,492.0,69.0,2.0,9.0,41.0,67.0,132.0,1.0,19.0,15.0,35.0,2.0,392.0,4.0,143.0,106.0,0.0,0.0,36.0,4.0,0.0,24.0,11.0,5.0,0.0,36.0,0.0,16.0,26.0,0.0,71.0,0.0,0.0,2.0,38.0,10.0,4.0,12.0,1.0,6.0,28.0,31.0,79.0,8.0,53.0,3.0,27.0,114.0,1.0,10.0,63.0,6.0,6.0,15.0,6.0,103.0,2.0,27.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,17.0,49.0,1.0,10.0,2.0,57.0,6.0,42.0,11.0,5.0,15.0,3.0,1.0,18.0,1.0,1.0,0.0,7.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,4.0,2.0,16.0,0.0,6.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,10.0,0.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,2021-06-01,643.0,3207.0,134.0,153.0,2334.0,2.0,10.0,93.0,101.0,366.0,129.0,30.0,1.0,0.0,640.0,9.0,13.0,171.0,4272.0,145.0,111.0,523.0,169.0,0.0,9.0,27.0,71.0,44.0,1.0,38.0,13.0,19.0,0.0,238.0,11.0,95.0,46.0,0.0,0.0,41.0,10.0,0.0,30.0,7.0,28.0,0.0,41.0,0.0,31.0,10.0,0.0,80.0,0.0,0.0,0.0,26.0,8.0,7.0,8.0,1.0,6.0,18.0,66.0,33.0,7.0,115.0,4.0,48.0,68.0,6.0,10.0,66.0,4.0,3.0,15.0,8.0,107.0,6.0,29.0,43.0,3.0,6.0,0.0,0.0,6.0,7.0,15.0,40.0,1.0,6.0,4.0,26.0,7.0,17.0,11.0,10.0,16.0,1.0,0.0,0.0,2.0,1.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,29.0,3.0,9.0,12.0,0.0,24.0,0.0,1.0,6.0,4.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,1.0,11.0,0.0,2.0,1.0,0.0,2.0,31.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,2021-06-02,560.0,2887.0,96.0,179.0,2508.0,3.0,12.0,62.0,113.0,387.0,112.0,66.0,1.0,0.0,587.0,12.0,12.0,161.0,306.0,185.0,128.0,511.0,165.0,1.0,7.0,23.0,126.0,41.0,2.0,38.0,14.0,46.0,3.0,921.0,7.0,110.0,146.0,0.0,0.0,62.0,13.0,0.0,31.0,9.0,13.0,0.0,34.0,0.0,30.0,17.0,0.0,92.0,0.0,2.0,1.0,21.0,4.0,6.0,8.0,4.0,5.0,31.0,73.0,24.0,12.0,93.0,2.0,61.0,101.0,4.0,10.0,52.0,5.0,7.0,16.0,5.0,103.0,4.0,22.0,82.0,4.0,3.0,1.0,0.0,1.0,6.0,13.0,42.0,4.0,7.0,2.0,24.0,1.0,33.0,14.0,6.0,18.0,2.0,0.0,0.0,1.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,34.0,3.0,2.0,16.0,0.0,11.0,2.0,2.0,10.0,1.0,0.0,0.0,0.0,8.0,4.0,2.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,5.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,2021-06-03,631.0,2713.0,70.0,166.0,1914.0,1.0,16.0,59.0,111.0,387.0,114.0,0.0,0.0,0.0,553.0,14.0,17.0,170.0,216.0,187.0,91.0,545.0,108.0,3.0,11.0,39.0,103.0,213.0,1.0,39.0,13.0,32.0,6.0,0.0,10.0,54.0,199.0,1.0,0.0,84.0,9.0,61.0,26.0,9.0,18.0,0.0,30.0,0.0,19.0,11.0,0.0,83.0,0.0,0.0,0.0,45.0,6.0,5.0,14.0,3.0,7.0,24.0,46.0,26.0,8.0,100.0,3.0,25.0,75.0,7.0,11.0,66.0,9.0,6.0,15.0,3.0,102.0,2.0,19.0,42.0,4.0,5.0,3.0,1.0,1.0,5.0,15.0,44.0,1.0,7.0,1.0,12.0,2.0,29.0,15.0,6.0,17.0,4.0,0.0,17.0,0.0,0.0,0.0,7.0,0.0,18.0,5.0,0.0,2.0,1.0,0.0,0.0,9.0,27.0,5.0,2.0,14.0,0.0,12.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0,0.0,9.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,2021-06-04,517.0,3380.0,88.0,86.0,1191.0,2.0,14.0,73.0,86.0,370.0,94.0,146.0,2.0,0.0,538.0,8.0,21.0,155.0,206.0,201.0,26.0,537.0,102.0,0.0,10.0,34.0,86.0,98.0,1.0,31.0,19.0,35.0,5.0,871.0,6.0,67.0,180.0,0.0,0.0,113.0,7.0,11.0,26.0,10.0,26.0,0.0,34.0,0.0,23.0,9.0,0.0,84.0,0.0,0.0,0.0,18.0,8.0,4.0,11.0,2.0,5.0,20.0,63.0,29.0,7.0,68.0,2.0,49.0,101.0,1.0,10.0,56.0,3.0,10.0,16.0,4.0,111.0,2.0,19.0,48.0,4.0,4.0,0.0,1.0,0.0,4.0,9.0,46.0,5.0,8.0,2.0,39.0,4.0,42.0,0.0,7.0,17.0,9.0,0.0,0.0,0.0,4.0,1.0,7.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,7.0,34.0,0.0,4.0,19.0,1.0,22.0,9.0,9.0,6.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,7.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,2021-06-05,584.0,2677.0,57.0,122.0,1670.0,2.0,7.0,57.0,64.0,391.0,92.0,1.0,2.0,0.0,456.0,10.0,37.0,128.0,190.0,153.0,38.0,532.0,94.0,3.0,5.0,35.0,109.0,120.0,1.0,36.0,5.0,33.0,2.0,260.0,15.0,97.0,195.0,1.0,0.0,113.0,13.0,0.0,30.0,9.0,24.0,0.0,43.0,0.0,17.0,7.0,0.0,76.0,0.0,0.0,1.0,3.0,4.0,4.0,13.0,2.0,6.0,22.0,46.0,0.0,11.0,81.0,5.0,18.0,68.0,6.0,8.0,67.0,3.0,5.0,16.0,3.0,130.0,5.0,22.0,0.0,7.0,6.0,2.0,1.0,2.0,3.0,10.0,41.0,0.0,8.0,1.0,6.0,2.0,0.0,0.0,6.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,36.0,6.0,5.0,8.0,0.0,6.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,6.0,8.0,1.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,2021-06-06,169.0,2427.0,32.0,74.0,880.0,1.0,13.0,51.0,50.0,346.0,96.0,0.0,0.0,0.0,347.0,4.0,36.0,122.0,46.0,163.0,13.0,539.0,47.0,2.0,5.0,24.0,87.0,121.0,0.0,23.0,14.0,12.0,4.0,0.0,2.0,45.0,166.0,0.0,0.0,90.0,9.0,0.0,20.0,8.0,12.0,0.0,38.0,0.0,17.0,14.0,0.0,58.0,144.0,0.0,0.0,7.0,5.0,5.0,6.0,1.0,5.0,14.0,32.0,0.0,9.0,43.0,3.0,36.0,99.0,7.0,10.0,57.0,4.0,6.0,16.0,5.0,135.0,1.0,28.0,40.0,1.0,2.0,2.0,0.0,1.0,2.0,11.0,43.0,6.0,8.0,3.0,19.0,4.0,0.0,28.0,7.0,23.0,5.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,41.0,4.0,3.0,13.0,1.0,7.0,9.0,6.0,11.0,1.0,0.0,0.0,0.0,3.0,7.0,1.0,1.0,0.0,11.0,0.0,4.0,0.0,0.0,2.0,35.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,2021-06-07,310.0,2123.0,64.0,22.0,1149.0,1.0,6.0,65.0,75.0,326.0,91.0,40.0,0.0,0.0,732.0,3.0,26.0,120.0,34.0,191.0,8.0,535.0,37.0,2.0,5.0,24.0,82.0,121.0,0.0,33.0,8.0,37.0,2.0,438.0,5.0,89.0,71.0,2.0,0.0,63.0,10.0,0.0,28.0,7.0,12.0,0.0,30.0,0.0,24.0,11.0,0.0,53.0,0.0,-1.0,0.0,34.0,3.0,3.0,5.0,2.0,6.0,11.0,47.0,75.0,13.0,0.0,3.0,5.0,92.0,2.0,9.0,52.0,7.0,0.0,15.0,4.0,131.0,0.0,24.0,93.0,3.0,1.0,2.0,0.0,1.0,3.0,15.0,47.0,3.0,4.0,0.0,14.0,5.0,37.0,11.0,3.0,21.0,7.0,1.0,19.0,0.0,2.0,1.0,9.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,42.0,4.0,2.0,12.0,0.0,8.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,2021-06-08,308.0,2219.0,75.0,140.0,2648.0,2.0,16.0,102.0,99.0,372.0,86.0,73.0,2.0,0.0,721.0,15.0,22.0,179.0,262.0,189.0,95.0,427.0,125.0,1.0,6.0,30.0,76.0,46.0,0.0,29.0,10.0,30.0,4.0,246.0,29.0,120.0,95.0,0.0,0.0,277.0,9.0,23.0,23.0,6.0,17.0,1.0,44.0,0.0,17.0,8.0,0.0,77.0,0.0,0.0,1.0,6.0,8.0,6.0,5.0,1.0,5.0,26.0,99.0,23.0,8.0,153.0,2.0,17.0,108.0,4.0,10.0,57.0,9.0,10.0,17.0,2.0,140.0,3.0,18.0,55.0,3.0,17.0,1.0,1.0,0.0,4.0,16.0,38.0,3.0,7.0,1.0,39.0,0.0,49.0,10.0,4.0,18.0,6.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,6.0,0.0,3.0,1.0,0.0,0.0,7.0,64.0,5.0,2.0,10.0,0.0,16.0,5.0,3.0,12.0,4.0,27.0,0.0,0.0,3.0,12.0,2.0,1.0,0.0,8.0,1.0,5.0,0.0,0.0,5.0,14.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,2021-06-09,475.0,2177.0,65.0,107.0,2392.0,2.0,17.0,77.0,96.0,393.0,87.0,23.0,0.0,0.0,605.0,5.0,25.0,157.0,253.0,170.0,108.0,471.0,83.0,0.0,5.0,15.0,75.0,37.0,0.0,34.0,10.0,52.0,3.0,400.0,9.0,127.0,126.0,0.0,0.0,228.0,7.0,16.0,25.0,8.0,6.0,0.0,36.0,0.0,31.0,12.0,0.0,76.0,0.0,5.0,1.0,12.0,5.0,3.0,7.0,1.0,6.0,30.0,103.0,27.0,12.0,0.0,6.0,72.0,81.0,5.0,10.0,67.0,6.0,5.0,15.0,1.0,133.0,0.0,10.0,66.0,5.0,14.0,5.0,1.0,1.0,4.0,14.0,34.0,3.0,6.0,3.0,27.0,11.0,7.0,14.0,5.0,19.0,3.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,5.0,54.0,0.0,2.0,17.0,2.0,14.0,4.0,14.0,11.0,1.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,10.0,2.0,1.0,0.0,0.0,3.0,8.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,2021-06-10,403.0,7374.0,68.0,94.0,2505.0,2.0,16.0,88.0,71.0,376.0,96.0,133.0,0.0,0.0,669.0,6.0,28.0,153.0,227.0,211.0,84.0,652.0,104.0,6.0,4.0,24.0,73.0,198.0,10.0,43.0,7.0,30.0,4.0,690.0,9.0,100.0,122.0,2.0,0.0,148.0,3.0,3.0,34.0,7.0,7.0,0.0,40.0,0.0,14.0,9.0,0.0,47.0,0.0,0.0,0.0,15.0,4.0,2.0,7.0,1.0,0.0,27.0,76.0,20.0,12.0,144.0,0.0,46.0,59.0,6.0,10.0,46.0,10.0,15.0,0.0,3.0,134.0,4.0,17.0,0.0,4.0,9.0,4.0,2.0,1.0,2.0,17.0,39.0,3.0,5.0,1.0,8.0,4.0,6.0,19.0,1.0,17.0,8.0,0.0,11.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,5.0,51.0,5.0,0.0,14.0,0.0,18.0,10.0,1.0,11.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,2021-06-11,526.0,4002.0,74.0,102.0,2177.0,1.0,13.0,69.0,63.0,390.0,69.0,36.0,2.0,0.0,687.0,3.0,24.0,124.0,243.0,193.0,68.0,569.0,76.0,1.0,6.0,11.0,84.0,133.0,0.0,27.0,7.0,13.0,2.0,253.0,8.0,182.0,195.0,1.0,0.0,150.0,0.0,9.0,20.0,6.0,8.0,0.0,43.0,0.0,16.0,7.0,0.0,57.0,0.0,0.0,1.0,6.0,4.0,10.0,13.0,5.0,10.0,28.0,60.0,24.0,8.0,0.0,10.0,48.0,67.0,8.0,9.0,44.0,15.0,6.0,34.0,0.0,149.0,0.0,8.0,101.0,3.0,5.0,2.0,4.0,0.0,2.0,16.0,37.0,3.0,4.0,0.0,32.0,4.0,6.0,0.0,2.0,16.0,16.0,1.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,7.0,56.0,4.0,1.0,14.0,0.0,5.0,6.0,1.0,11.0,2.0,8.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,2021-06-12,268.0,3303.0,34.0,129.0,1974.0,3.0,12.0,52.0,55.0,393.0,75.0,0.0,1.0,0.0,447.0,1.0,26.0,115.0,274.0,164.0,47.0,577.0,75.0,1.0,4.0,24.0,76.0,107.0,0.0,29.0,6.0,28.0,1.0,0.0,5.0,114.0,145.0,2.0,0.0,123.0,3.0,0.0,22.0,7.0,0.0,0.0,39.0,0.0,22.0,5.0,0.0,56.0,0.0,0.0,0.0,5.0,5.0,5.0,9.0,3.0,0.0,23.0,71.0,0.0,10.0,164.0,4.0,21.0,61.0,12.0,11.0,50.0,4.0,2.0,16.0,2.0,138.0,0.0,10.0,62.0,4.0,5.0,2.0,1.0,0.0,3.0,17.0,35.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,1.0,18.0,17.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,37.0,4.0,3.0,12.0,0.0,20.0,15.0,6.0,9.0,2.0,0.0,0.0,0.0,6.0,3.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
