,Date,US,India,France,Germany,Brazil,"Korea, South",Japan,Italy,United Kingdom,Russia,Turkey,Spain,Vietnam,Australia,Argentina,Netherlands,Taiwan*,Iran,Mexico,Indonesia,Poland,Colombia,Ukraine,Austria,Portugal,Greece,Malaysia,Chile,Israel,Thailand,Belgium,Czechia,Canada,Switzerland,Peru,South Africa,Philippines,China,Denmark,Romania,Slovakia,Sweden,Iraq,Serbia,Singapore,Hungary,Bangladesh,New Zealand,Georgia,Jordan,Ireland,Pakistan,Kazakhstan,Norway,Finland,Bulgaria,Lithuania,Morocco,Slovenia,Croatia,Lebanon,Guatemala,Tunisia,Costa Rica,Cuba,Bolivia,United Arab Emirates,Ecuador,Panama,Nepal,Belarus,Uruguay,Mongolia,Latvia,Saudi Arabia,Azerbaijan,Paraguay,West Bank and Gaza,Bahrain,Sri Lanka,Kuwait,Dominican Republic,Burma,Cyprus,Estonia,Moldova,Venezuela,Egypt,Libya,Ethiopia,Qatar,Honduras,Armenia,Bosnia and Herzegovina,Oman,North Macedonia,Kenya,Zambia,Albania,Botswana,Luxembourg,Montenegro,Mauritius,Kosovo,Algeria,Nigeria,Zimbabwe,Brunei,Uzbekistan,Mozambique,Laos,Iceland,Kyrgyzstan,Afghanistan,El Salvador,Maldives,Trinidad and Tobago,Ghana,Namibia,Uganda,Jamaica,Cambodia,Rwanda,Cameroon,Malta,Angola,Barbados,Congo (Kinshasa),Senegal,Malawi,Cote d'Ivoire,Suriname,Eswatini,Guyana,Belize,Fiji,Madagascar,Sudan,Mauritania,Cabo Verde,Bhutan,Syria,Burundi,Seychelles,Gabon,Andorra,Papua New Guinea,Tanzania,Togo,Guinea,Bahamas,Lesotho,Haiti,Mali,Saint Lucia,Benin,Somalia,Congo (Brazzaville),Solomon Islands,Timor-Leste,Micronesia,San Marino,Burkina Faso,Liechtenstein,Grenada,South Sudan,Tajikistan,Equatorial Guinea,Tonga,Samoa,Dominica,Djibouti,Marshall Islands,Monaco,Central African Republic,Nicaragua,Gambia,Vanuatu,Yemen,Eritrea,Saint Vincent and the Grenadines,Niger,Antigua and Barbuda,Comoros,Guinea-Bissau,Liberia,Sierra Leone,Chad,Saint Kitts and Nevis,Sao Tome and Principe,Palau,Nauru,Kiribati,Tuvalu,Summer Olympics 2020,Diamond Princess,Winter Olympics 2022,Holy See,Antarctica,MS Zaandam,"Korea, North"
602,2020-05-15,1449610,85784,181148,173152,220291,11037,16148,223885,227330,262843,146457,230183,314,7035,7479,44069,440,116635,45032,16496,18016,14216,17330,16013,28583,2810,6855,44531,16523,3025,54644,8406,76331,30514,84495,13524,12091,87052,10989,16437,1480,30103,3193,10438,26891,3417,20065,1498,671,596,23956,38799,5689,8219,6493,2138,1452,6652,1465,2222,891,1643,1035,843,1840,3577,21831,31467,9268,267,27730,732,98,970,49176,2980,759,375,6583,935,12860,11739,182,907,1766,5745,459,11228,64,287,29425,2460,4044,2236,4625,1740,781,654,916,24,3923,324,332,945,6629,5450,42,141,2686,119,19,1802,1111,6053,1210,1031,116,5638,16,203,511,122,287,3105,532,48,85,1298,2310,63,2017,10,190,116,18,18,238,1964,29,326,21,50,15,11,1209,761,8,509,263,2473,96,1,234,806,18,339,1284,391,0,24,0,647,780,83,22,236,1085,594,0,0,16,1309,0,96,301,25,23,0,106,39,17,885,25,11,913,215,447,428,15,235,0,0,0,0,0,712,0,12,0,9,0
605,2020-05-16,1473495,90648,181563,173772,233511,11050,16202,224760,229397,272043,148067,230698,318,7044,7805,44195,440,118392,47144,17025,18257,14939,17858,16067,28810,2819,6872,50016,16528,3025,54989,8455,77486,30572,88541,14355,12305,87070,11056,16704,1493,30461,3260,10496,27356,3473,20995,1499,683,607,24048,40151,5850,8237,6548,2175,1466,6741,1465,2224,902,1763,1037,853,1862,3826,22627,32763,9449,291,28681,733,135,997,52016,3138,778,376,6747,960,13802,12110,182,910,1770,5934,504,11719,65,306,30972,2565,4283,2267,5029,1762,830,679,933,24,3930,324,332,955,6821,5621,42,141,2738,129,19,1802,1117,6402,1265,1078,116,5735,16,227,517,122,289,3105,546,48,86,1455,2429,65,2061,10,202,117,18,18,283,1964,40,328,21,51,15,11,1320,761,8,509,298,2658,96,1,273,835,18,339,1357,391,0,24,0,652,782,83,22,236,1118,594,0,0,16,1331,0,96,327,25,23,0,122,39,17,889,25,11,969,219,462,474,15,235,0,0,0,0,0,712,0,12,0,9,0
608,2020-05-17,1492122,95698,181703,174355,241080,11065,16226,225435,231223,281752,149435,230698,320,7054,8068,44341,440,120198,49219,17514,18529,15574,18291,16148,29036,2834,6894,52369,16543,3028,55280,8475,78694,30587,92273,15515,12513,87092,11125,16871,1494,30720,3404,10610,28038,3509,22268,1499,695,613,24112,42125,6157,8249,6573,2211,1476,6870,1466,2226,911,1763,1037,863,1872,4088,23358,33182,9606,295,29650,734,136,1008,54752,3274,786,381,6956,981,14850,12314,184,914,1774,6060,541,12229,65,317,32604,2646,4472,2290,5186,1792,887,753,946,25,3945,324,332,978,7019,5959,44,141,2753,137,19,1802,1138,6635,1338,1094,116,5735,16,227,520,122,292,3105,553,48,88,1455,2480,70,2109,10,203,117,18,18,304,2289,62,328,21,58,23,11,1320,761,8,509,301,2658,96,1,310,860,18,339,1421,391,0,24,0,652,796,83,22,290,1322,594,0,0,16,1401,0,96,327,25,23,0,128,39,17,904,25,11,990,223,505,503,15,235,0,0,0,0,0,712,0,12,0,9,0
611,2020-05-18,1514513,100328,182147,174697,255368,11078,16259,225886,233799,290678,150593,231606,324,7068,8371,44449,440,122492,51633,18010,18885,16295,18616,16163,29209,2836,6941,54647,16570,3031,55559,8586,79780,30597,94933,16433,12718,87119,11166,17036,1495,31151,3554,10699,28343,3535,23870,1499,701,629,24200,43966,6751,8257,6602,2235,1482,6952,1466,2228,931,1912,1043,866,1881,4263,24190,33582,9726,375,30572,737,140,1009,57345,3387,788,388,7184,992,15691,12725,191,916,1784,6138,618,12764,65,352,33969,2798,4823,2304,5379,1817,912,761,948,25,3947,324,332,985,7201,6175,46,141,2791,145,19,1802,1216,7072,1413,1106,116,5735,16,248,520,122,297,3529,558,50,88,1538,2544,70,2119,11,205,124,18,18,322,2591,81,328,21,58,42,11,1432,761,8,509,330,2796,96,1,358,874,18,339,1455,412,0,24,0,668,796,83,22,290,1322,719,0,0,16,1518,0,97,327,25,24,0,130,39,17,909,25,11,1032,226,519,519,15,246,0,0,0,0,0,712,0,12,0,9,0
614,2020-05-19,1535062,106475,182648,175210,271885,11110,16287,226699,236862,299941,151615,232037,324,7072,8809,44647,440,124603,54346,18496,19268,16935,18876,16189,29432,2840,6978,58167,16592,3033,55791,8647,80782,30618,99483,17200,12942,87135,11242,17191,1495,31818,3611,10733,28794,3556,25121,1503,707,649,24251,45898,6751,8267,6647,2259,1494,7023,1467,2232,954,2133,1044,882,1887,4481,25063,34151,9867,402,31508,738,140,1012,59854,3518,829,391,7532,1027,16764,13223,193,917,1791,6340,749,13484,68,365,35606,2955,5041,2321,5671,1839,963,772,949,25,3958,324,332,988,7377,6401,46,141,2855,146,19,1802,1243,7655,1498,1143,116,6096,16,260,520,122,308,3529,569,52,90,1629,2617,70,2153,11,208,125,18,18,326,2591,131,335,21,58,42,11,1502,761,8,509,338,2863,96,1,456,901,18,130,1502,420,0,24,0,668,796,83,22,290,1729,825,0,0,16,1618,0,97,366,25,24,0,167,39,17,914,25,11,1038,229,534,545,15,251,0,0,0,0,0,712,0,12,0,9,0
620,2020-05-20,1557900,112028,183129,176007,294624,11122,16321,227364,239572,308705,152587,232555,324,7081,9283,44900,440,126949,56594,19189,19739,17687,19230,16247,29660,2850,7009,62205,16607,3034,55983,8721,82038,30658,104020,18003,13221,87151,11315,17387,1496,32626,3724,10833,29364,3598,26738,1503,713,672,24315,48091,6969,8281,6688,2292,1510,7133,1468,2234,961,2265,1045,897,1900,4919,26004,34854,9977,427,32426,746,140,1016,62545,3631,833,398,7888,1028,17568,13477,199,918,1794,6553,824,14229,69,389,37097,2955,5271,2338,6043,1858,1029,832,964,25,3971,324,332,989,7542,6677,48,141,2939,156,19,1803,1270,8145,1571,1186,116,6269,16,264,529,122,314,3733,584,52,90,1731,2714,71,2231,11,217,125,18,18,371,2728,141,349,21,58,42,11,1567,762,8,509,340,2863,97,1,533,931,18,130,1573,420,0,24,0,668,809,83,22,290,1936,890,0,0,16,1828,0,97,418,25,24,0,180,39,18,920,25,34,1089,233,570,565,15,251,0,0,0,0,0,712,0,12,0,9,0
623,2020-05-21,1582993,118226,183396,176752,312761,11142,16362,228006,242126,317554,153548,233037,324,7095,9931,45088,440,129341,59567,20162,20143,18330,19706,16308,29912,2853,7059,66169,16624,3037,56235,8754,83153,30694,108769,19137,13434,87190,11380,17585,1502,33236,3877,10919,29812,3641,28511,1504,721,684,24391,50694,7234,8309,6731,2331,1525,7211,1468,2237,1024,2512,1046,903,1908,5187,26898,35306,10116,457,33371,749,140,1025,65077,3749,836,423,8174,1055,18609,13657,199,922,1800,6704,882,15003,71,399,38651,3204,5606,2350,6370,1898,1109,866,969,29,3980,324,332,1003,7728,7016,51,141,2964,162,19,1803,1313,8676,1640,1216,116,6269,18,160,534,123,320,4288,599,58,90,1835,2812,72,2301,11,220,127,18,18,405,3138,173,356,21,58,42,11,1567,762,8,509,354,3067,97,1,596,947,18,135,1594,469,0,24,0,670,812,83,22,481,2140,903,0,0,16,2047,0,97,436,279,24,0,193,39,18,924,25,34,1109,238,585,588,15,251,0,0,0,0,0,712,0,12,0,9,0
626,2020-05-22,1606824,124794,184152,177212,334568,11165,16385,228658,244170,326448,154500,234824,324,7099,10649,45264,441,131652,62527,20796,20619,19131,20148,16338,30200,2873,7137,70445,16643,3037,56511,8813,84243,30707,111698,20125,13597,87235,11428,17712,1503,33768,3964,11024,30426,3678,30205,1504,723,700,24506,52437,7919,8332,6753,2372,1537,7332,1468,2243,1086,2743,1048,911,1916,5579,27892,35828,10267,516,34303,753,141,1030,67719,3855,838,423,8414,1068,19564,13989,199,923,1807,6847,944,15786,72,433,40481,3477,5928,2372,6794,1921,1161,920,981,30,3981,324,332,1004,7918,7261,51,141,3028,164,19,1803,1350,9216,1725,1274,116,6486,19,175,544,123,321,4400,600,60,90,1945,2909,82,2341,11,225,127,18,18,448,3138,200,362,21,59,42,11,1728,762,8,509,363,3067,97,2,663,969,18,135,1594,469,0,24,0,672,814,83,22,563,2350,960,0,0,16,2270,0,97,479,279,25,0,205,39,18,937,25,78,1114,240,606,611,15,251,0,0,0,0,0,712,0,12,0,9,0
629,2020-05-23,1626709,131423,184698,177850,351565,11190,16410,229327,245678,335882,155686,235290,325,7114,11353,45437,441,133521,65856,21745,20931,20177,20580,16369,30471,2876,7185,80287,16648,3040,56810,8890,85150,30725,115754,21343,13777,87266,11487,17857,1504,34171,4272,11092,31068,3713,32078,1504,728,704,24582,54601,7919,8346,6785,2408,1548,7406,1468,2243,1097,3054,1048,918,1931,5915,28704,36258,10577,584,35244,764,141,1046,70161,3982,850,423,8802,1089,20464,14422,201,927,1821,6994,1010,16513,75,494,42213,3477,6302,2391,7257,1941,1192,920,989,30,3990,324,332,1025,8113,7526,56,141,3115,168,19,1804,1365,9952,1819,1313,116,6617,20,198,550,124,325,4400,609,61,92,2025,2976,82,2366,11,238,127,18,18,488,3378,227,371,24,70,42,11,1934,762,8,509,373,3176,100,2,734,1015,18,135,1594,487,0,24,0,672,814,83,22,655,2551,960,0,0,16,2270,0,98,552,279,25,0,212,39,18,943,25,78,1114,249,621,648,15,251,0,0,0,0,0,712,0,12,0,9,0
632,2020-05-24,1646821,138536,184259,178281,366033,11206,16451,229858,247033,344481,156827,235772,325,7114,12076,45646,441,135701,68620,22271,21326,21175,20986,16397,30623,2878,7245,83996,16661,3040,57092,8955,86103,30736,119959,22583,14035,87313,11559,18070,1509,34381,4469,11159,31616,3741,33610,1504,730,708,24639,56349,8531,8352,6803,2427,1558,7433,1468,2244,1114,3424,1051,930,1941,6263,29485,36756,10926,603,36198,769,141,1047,72560,4122,862,423,9138,1141,21302,14801,201,927,1823,7093,1121,17265,75,582,43714,3950,6661,2401,7770,1978,1214,920,998,35,3992,324,332,1032,8306,7839,56,141,3164,194,19,1804,1403,10668,1915,1371,116,6683,21,198,552,124,327,4890,610,69,92,2141,3047,83,2376,11,250,135,18,18,527,3634,237,380,24,86,42,11,1934,762,8,509,381,3275,100,2,812,1030,18,191,1594,487,0,24,0,672,814,83,22,655,2738,960,0,0,16,2270,0,98,604,279,25,0,222,39,18,945,25,87,1114,255,707,675,15,251,0,0,0,0,0,712,0,12,0,9,0
635,2020-05-25,1665995,144950,184584,178570,378840,11225,16472,230158,248645,353427,157814,235400,326,7126,12628,45780,441,137724,71105,22750,21631,21981,21245,16421,30788,2882,7417,88891,16683,3042,57342,9002,87067,30746,123979,23615,14319,87360,11586,18283,1511,34871,4632,11193,31960,3756,35585,1504,731,711,24698,57705,8969,8364,6823,2433,1564,7532,1469,2244,1119,3760,1051,951,1947,6660,30307,37355,11183,682,37144,787,141,1049,74795,4271,865,423,9171,1182,21967,15073,203,935,1824,7147,1177,17967,75,655,45465,4189,7113,2406,7770,1999,1286,920,1004,35,3993,324,334,1038,8503,8068,56,141,3189,209,19,1804,1433,11180,1983,1395,116,6808,21,222,556,124,336,4890,611,70,92,2297,3130,101,2423,11,256,137,18,18,542,3826,262,390,27,106,42,11,2135,763,8,509,386,3275,100,2,865,1059,18,191,1689,487,0,24,0,672,832,83,23,806,2929,1043,0,0,16,2468,0,98,652,279,25,0,233,39,18,951,25,87,1178,265,735,687,15,299,0,0,0,0,0,712,0,12,0,9,0
638,2020-05-26,1684687,150793,184839,179002,395167,11265,16502,230555,250304,362342,158762,236259,327,7139,13228,45970,441,139511,74560,23165,22074,23003,21584,16452,31007,2889,7604,92855,16733,3045,57455,9050,87834,30761,129751,24264,14669,87390,11627,18429,1513,35617,4848,11227,32343,3771,36751,1504,732,718,24735,59151,8969,8383,6868,2443,1571,7577,1469,2244,1140,3954,1051,956,1963,7136,31086,37355,11447,772,38059,789,141,1053,76726,4403,877,429,9366,1319,22575,15264,206,937,1834,7305,1211,18756,77,701,47207,4401,7402,2416,8118,2014,1348,920,1029,35,3995,324,334,1038,8697,8344,56,141,3290,213,19,1804,1468,11917,2042,1438,116,7117,21,253,564,124,339,5436,611,70,92,2403,3161,101,2477,11,261,139,18,18,586,3976,268,390,27,121,42,11,2238,763,8,509,391,3275,100,2,958,1077,18,208,1711,487,0,24,0,672,832,83,23,806,3100,1043,0,0,16,2468,0,98,671,279,25,0,249,39,18,952,25,87,1178,265,754,700,15,441,0,0,0,0,0,712,0,12,0,9,0
641,2020-05-27,1703488,158086,185012,179364,415366,11344,16528,231139,252113,370680,159797,236259,327,7150,13933,46152,441,141591,78023,23851,22473,24104,21905,16477,31292,2903,7619,97183,16773,3054,57592,9086,88719,30776,135905,25937,15049,87421,11680,18594,1515,36417,5135,11275,32876,3793,38292,1504,735,720,24803,61227,9304,8401,6901,2460,1576,7601,1471,2244,1161,4145,1051,984,1974,7768,31969,38103,11728,886,38956,803,148,1057,78541,4568,884,434,9692,1469,23267,15723,206,939,1840,7537,1245,19666,99,731,48947,4640,7774,2435,8373,2039,1471,1057,1050,35,4001,324,334,1047,8857,8733,132,141,3369,227,19,1805,1520,12465,2109,1457,116,7303,22,281,569,124,346,5436,612,71,92,2546,3253,101,2556,12,272,139,18,18,612,4146,292,390,28,121,42,11,2319,763,8,509,395,3275,100,2,1063,1116,18,210,1731,571,0,24,0,672,845,83,23,994,3266,1043,0,0,16,2697,0,98,702,279,25,0,255,39,18,952,25,87,1195,266,782,715,15,443,0,0,0,0,0,712,0,12,0,9,0
644,2020-05-28,1724617,165386,188355,179717,443703,11402,16588,231732,253849,379051,160979,237906,327,7165,14702,46328,441,143849,81400,24538,22825,25366,22382,16499,31596,2906,7629,101837,16850,3065,57849,9140,89506,30796,141779,27403,15588,87444,11712,18791,1520,37191,5457,11300,33249,3816,40321,1504,738,728,24841,64028,9576,8411,6913,2477,1586,7643,1473,2245,1168,4348,1068,1000,1983,8387,32532,38471,12131,1042,39858,811,161,1061,80185,4759,900,446,10052,1530,24112,16068,206,939,1851,7725,1325,20793,105,831,50914,4752,8216,2462,9009,2077,1618,1057,1076,35,4008,324,334,1048,8997,8915,149,141,3444,233,19,1805,1594,13102,2194,1513,116,7303,22,317,569,124,349,5436,616,74,92,2660,3348,203,2641,12,279,150,18,18,656,4346,346,390,31,122,42,11,2431,763,8,509,422,3553,101,2,1174,1194,18,210,1828,571,0,24,0,672,847,83,23,994,3424,1043,0,0,16,2914,0,98,755,759,25,0,278,39,25,955,25,87,1195,266,812,726,15,458,0,0,0,0,0,712,0,12,0,9,0
647,2020-05-29,1749394,173491,188949,180458,470593,11441,16661,232248,255358,387623,162120,238564,328,7184,15419,46459,442,146668,84627,25216,23155,26688,22811,16549,31946,2909,7732,105532,16963,3076,58061,9196,90575,30828,148285,29240,16634,87466,11793,18982,1520,37964,5873,11354,33860,3841,42844,1504,746,730,24876,66457,9932,8422,6943,2485,1593,7714,1473,2245,1172,4607,1071,1022,2005,8731,33170,38571,12531,1212,40764,816,179,1064,81766,4989,917,446,10449,1558,25184,16531,207,941,1859,7896,1370,22082,118,968,52907,4752,8676,2485,9820,2129,1745,1057,1099,35,4012,324,334,1052,9134,9302,149,141,3468,234,19,1805,1662,13745,2278,1591,116,7616,23,329,575,124,355,5436,616,81,92,2833,3429,273,2750,12,279,150,18,18,698,4346,423,405,31,122,42,11,2613,764,8,509,428,3656,102,2,1320,1226,18,224,1828,571,0,24,0,687,847,83,23,994,3563,1306,0,0,16,2914,0,98,874,885,25,0,283,39,26,955,25,87,1256,269,829,759,15,463,0,0,0,0,0,712,0,12,0,9,0
653,2020-05-30,1772108,181827,190743,181196,502914,11468,16706,232664,256465,396575,163103,239228,328,7192,16214,46645,442,148950,87512,25773,23571,28236,23204,16568,32203,2915,7762,118720,16992,3077,58186,9230,91337,30845,155671,30967,17224,87475,11833,19133,1521,38396,6179,11381,34366,3867,44608,1504,757,734,24929,69496,10382,8437,6964,2499,1602,7780,1473,2246,1191,4739,1076,1047,2025,9592,33896,38571,13018,1401,41658,821,179,1065,83384,5246,964,447,10793,1620,26192,16908,224,941,1865,8098,1459,23449,130,1063,55262,5094,8927,2494,10423,2164,1888,1057,1122,35,4016,324,335,1064,9267,9855,174,141,3546,244,19,1806,1722,14529,2395,1672,117,7768,23,413,581,125,359,5904,618,84,92,2966,3535,279,2799,14,283,152,18,18,758,4521,483,421,33,122,63,11,2655,764,8,509,433,3706,102,2,1443,1250,18,224,1916,571,0,24,0,687,847,83,23,994,3686,1306,0,0,16,3194,0,99,962,885,25,0,310,39,26,956,25,106,1256,273,852,759,15,479,0,0,0,0,0,712,0,12,0,9,0
656,2020-05-31,1790871,190609,190975,181482,516137,11503,16741,232997,257535,405843,163942,239479,328,7202,16851,46748,442,151466,90664,26473,23786,29383,23672,16610,32500,2917,7819,123550,17079,3081,58381,9268,92067,30862,164476,32683,18086,87496,11869,19257,1521,38661,6439,11412,34884,3876,47153,1504,783,739,24990,72460,10858,8440,6974,2513,1606,7807,1473,2246,1220,5087,1077,1056,2045,9982,34557,39098,13463,1572,42556,823,179,1066,85261,5494,986,448,11398,1633,27043,17285,224,943,1869,8251,1510,24985,156,1172,56910,5202,9282,2510,11437,2226,1962,1057,1137,35,4018,324,335,1070,9394,10162,178,141,3623,254,19,1806,1748,15180,2517,1773,117,8070,24,417,586,125,370,5904,618,86,92,3070,3645,284,2833,23,285,153,18,18,771,4800,530,435,43,122,63,11,2655,764,8,509,442,3706,102,2,1584,1265,18,232,1976,611,0,24,0,687,847,83,23,994,3807,1306,0,0,16,3354,0,99,1011,885,25,0,323,39,26,958,26,106,1256,280,861,778,15,483,0,0,0,0,0,712,0,12,0,9,0
677,2020-06-01,1808724,198370,191382,181815,531286,11541,16778,233197,258979,414328,164769,239638,328,7221,17415,46851,443,154445,93435,26940,24165,30493,24562,16642,32700,2918,7857,129020,17179,3082,58517,9302,92863,30871,170039,34357,18638,87520,11899,19398,1522,39309,6868,11430,35292,3892,49534,1504,794,746,25062,76398,11308,8446,6986,2519,1612,7833,1473,2246,1233,5336,1084,1084,2083,10531,35192,39098,13837,1811,43403,825,185,1066,87142,5662,995,449,11871,1643,27762,17572,228,944,1870,8360,1662,26384,168,1257,58433,5362,9492,2524,12223,2315,2021,1089,1143,38,4019,324,335,1083,9513,10578,203,141,3702,254,19,1806,1817,15836,2582,1829,117,8070,25,457,588,125,377,6397,619,86,92,3195,3739,336,2951,44,293,153,18,18,826,5026,588,458,43,123,63,11,2655,765,8,509,443,3844,102,2,1865,1315,18,243,2023,611,0,24,0,687,847,83,23,994,3930,1306,0,0,16,3569,0,99,1069,885,25,0,354,39,26,958,26,106,1339,288,865,790,15,484,0,0,0,0,0,712,0,12,0,9,0
710,2020-06-02,1828784,207191,190735,182028,562963,11590,16829,233515,260449,423186,165555,239932,328,7229,18319,46938,443,157562,97326,27549,24395,31833,24895,16647,32895,2937,7877,132548,17300,3083,58615,9364,93490,30874,178165,35812,18997,87535,11934,19517,1522,40210,7387,11454,35836,3921,52445,1504,796,755,25066,80463,11571,8455,7003,2538,1615,7866,1475,2246,1242,5586,1086,1105,2092,10991,35788,40414,14095,2099,44255,826,185,1071,89011,5935,1013,451,12311,1683,28649,17752,232,949,1870,8548,1819,27536,182,1344,60259,5527,10009,2535,12799,2391,2093,1089,1164,40,4020,324,335,1110,9626,10819,206,141,3760,307,19,1806,1845,16578,2653,1841,117,8297,25,489,590,125,384,6585,620,86,92,3326,3836,358,3024,54,294,153,18,18,845,5173,668,466,47,123,63,11,2803,844,8,509,445,3886,102,2,2124,1351,18,244,2089,611,0,24,0,687,881,83,23,994,4013,1306,0,0,18,3779,0,99,1069,885,25,0,399,39,26,960,26,132,1339,296,896,803,15,484,0,0,0,0,0,712,0,12,0,9,0
743,2020-06-03,1847869,216824,187509,182370,589048,11629,16858,233836,261797,431715,166422,240326,328,7240,19268,47148,443,160696,101238,28233,24687,33354,25385,16666,33261,2952,7970,137490,17397,3084,58685,9438,94172,30893,178914,37525,19748,87538,11971,19669,1525,41256,8168,11523,36405,3931,55140,1504,800,757,25111,85264,12067,8477,7018,2560,1618,7922,1477,2246,1256,5760,1087,1157,2107,11638,36359,40966,14609,2300,45116,828,185,1079,91182,6260,1070,457,12815,1749,29359,18040,233,952,1880,8795,1952,28615,196,1486,62160,5690,10524,2551,13537,2492,2216,1089,1184,40,4024,324,335,1123,9733,11166,222,141,3843,316,19,1806,1871,17353,2705,1850,117,8548,25,507,591,125,397,6585,622,86,92,3495,3932,369,3110,74,295,153,18,18,908,5310,745,477,47,123,63,11,2902,851,8,509,452,3933,102,4,2226,1386,18,244,2146,611,0,24,0,687,884,83,23,994,4100,1306,0,0,18,3935,0,99,1173,950,26,0,419,39,26,961,26,132,1339,311,909,820,15,484,0,0,0,0,0,712,0,12,0,9,0
749,2020-06-04,1875676,226713,191869,182764,621002,11668,16902,234013,263035,440538,167410,240660,328,7247,20197,47358,443,164270,105680,28818,25048,35120,25981,16682,33592,2952,8247,142154,17539,3101,58767,9494,94754,30913,183198,40792,20382,87553,12011,19907,1526,42295,8840,11571,36922,3954,57563,1504,801,765,25142,89249,12067,8504,7043,2585,1623,8003,1477,2247,1306,6154,1087,1194,2119,12245,37018,40966,15044,2634,45981,832,186,1082,93157,6522,1086,464,13296,1797,29921,18319,236,958,1890,9018,2087,29767,209,1636,63741,5880,11221,2594,14316,2611,2340,1089,1197,40,4027,324,335,1142,9831,11516,237,141,3939,352,19,1806,1899,17977,2781,1872,117,8885,25,522,591,125,410,6789,622,86,92,3644,4021,393,3262,82,300,153,18,18,957,5499,784,502,47,124,63,11,2955,852,8,509,465,3991,102,4,2507,1461,19,261,2204,611,0,24,0,687,885,83,23,994,4191,1306,0,0,18,4054,0,99,1288,1309,26,0,453,39,26,963,26,132,1339,316,914,828,15,485,0,0,0,0,0,712,0,12,0,9,0
752,2020-06-05,1902014,236184,192450,183271,653103,11719,16949,234531,264146,449256,168340,240978,328,7252,21037,47541,443,167156,110026,29521,25410,36635,26542,16735,33969,3049,8266,146361,17666,3102,58907,9529,95281,30936,187400,43434,20626,87561,12075,20103,1526,43441,9846,11667,37183,3970,60391,1504,805,784,25163,93983,12312,8522,7055,2627,1631,8071,1479,2247,1312,6485,1087,1228,2133,12728,37642,41575,15463,2912,46868,834,186,1085,95748,6860,1087,464,13835,1801,30644,18708,236,958,1910,9247,2145,31115,239,1805,65495,5971,11817,2606,15086,2790,2474,1089,1212,40,4032,324,335,1147,9935,11844,265,141,4007,354,19,1806,1936,19055,2849,1883,117,9168,25,557,595,125,420,7392,625,86,92,3764,4155,409,3431,90,305,153,19,18,975,5714,883,536,48,124,63,11,3101,852,8,509,485,4060,102,4,2604,1485,19,261,2204,635,0,24,0,695,888,83,23,994,4289,1306,0,0,18,4123,0,99,1451,1309,26,0,469,39,26,966,26,132,1368,321,929,836,15,499,0,0,0,0,0,712,0,12,0,9,0
755,2020-06-06,1922168,246622,193022,183678,676893,11776,16995,234801,264938,458102,169218,241310,329,7259,22020,47780,443,169425,113619,30514,25986,38027,27101,16752,34351,3049,8303,160351,17744,3104,59072,9567,95805,30956,191758,45973,21340,87572,12124,20290,1528,44224,11098,11741,37527,3990,63026,1504,808,795,25183,98943,12511,8531,7068,2711,1644,8151,1484,2247,1320,6792,1087,1263,2173,13358,38268,42728,16004,3235,47751,845,191,1086,98869,7239,1090,464,14383,1814,31131,19195,240,960,1931,9511,2316,32612,256,1934,67195,6155,12364,2606,16016,2915,2600,1089,1232,40,4035,324,337,1158,10050,12233,279,141,4094,409,19,1806,1974,19637,2934,1901,117,9462,29,593,596,125,431,7599,627,88,92,3878,4249,409,3557,100,322,154,19,18,1026,5866,947,542,48,125,83,11,3101,852,8,509,487,4117,103,4,2640,1523,19,261,2289,683,0,24,0,695,888,83,23,994,4370,1306,0,0,18,4169,0,99,1570,1309,26,0,482,39,26,970,26,141,1368,334,946,836,15,499,0,0,0,0,0,712,0,12,0,9,0
758,2020-06-07,1939976,257486,193363,183979,694881,11814,17033,234998,265656,467073,170132,241550,331,7265,22794,47945,443,171789,117103,31186,26561,39236,27599,16819,34693,3049,8322,166756,17884,3112,59226,9628,96217,30965,196515,48285,21895,87581,12148,20479,1528,44686,12366,11823,37910,4008,65769,1504,809,808,25201,103671,12694,8547,7081,2727,1650,8224,1485,2247,1331,7055,1087,1318,2191,13643,38808,43120,16425,3448,48630,845,193,1088,101914,7553,1135,472,14763,1835,31848,19600,242,960,1939,9700,2377,34079,256,2020,68790,6327,13130,2606,16882,3025,2767,1089,1246,40,4039,324,337,1194,10154,12486,282,141,4331,424,19,1807,2007,20428,3015,1903,117,9638,29,616,598,126,439,7908,629,91,92,4016,4328,438,3739,122,333,154,19,18,1052,6081,1049,554,59,141,83,11,3101,852,8,509,495,4117,103,4,2924,1533,19,261,2334,683,0,24,0,695,889,83,23,1317,4453,1306,0,0,18,4207,0,99,1634,1309,26,0,484,39,27,973,26,141,1368,345,969,837,15,513,0,0,0,0,0,712,0,12,0,9,0
