,Date,US,India,France,Germany,Brazil,"Korea, South",Japan,Italy,United Kingdom,Russia,Turkey,Spain,Vietnam,Australia,Argentina,Netherlands,Taiwan*,Iran,Mexico,Indonesia,Poland,Colombia,Ukraine,Austria,Portugal,Greece,Malaysia,Chile,Israel,Thailand,Belgium,Czechia,Canada,Switzerland,Peru,South Africa,Philippines,China,Denmark,Romania,Slovakia,Sweden,Iraq,Serbia,Singapore,Hungary,Bangladesh,New Zealand,Georgia,Jordan,Ireland,Pakistan,Kazakhstan,Norway,Finland,Bulgaria,Lithuania,Morocco,Slovenia,Croatia,Lebanon,Guatemala,Tunisia,Costa Rica,Cuba,Bolivia,United Arab Emirates,Ecuador,Panama,Nepal,Belarus,Uruguay,Mongolia,Latvia,Saudi Arabia,Azerbaijan,Paraguay,West Bank and Gaza,Bahrain,Sri Lanka,Kuwait,Dominican Republic,Burma,Cyprus,Estonia,Moldova,Venezuela,Egypt,Libya,Ethiopia,Qatar,Honduras,Armenia,Bosnia and Herzegovina,Oman,North Macedonia,Kenya,Zambia,Albania,Botswana,Luxembourg,Montenegro,Mauritius,Kosovo,Algeria,Nigeria,Zimbabwe,Brunei,Uzbekistan,Mozambique,Laos,Iceland,Kyrgyzstan,Afghanistan,El Salvador,Maldives,Trinidad and Tobago,Ghana,Namibia,Uganda,Jamaica,Cambodia,Rwanda,Cameroon,Malta,Angola,Barbados,Congo (Kinshasa),Senegal,Malawi,Cote d'Ivoire,Suriname,Eswatini,Guyana,Belize,Fiji,Madagascar,Sudan,Mauritania,Cabo Verde,Bhutan,Syria,Burundi,Seychelles,Gabon,Andorra,Papua New Guinea,Tanzania,Togo,Guinea,Bahamas,Lesotho,Haiti,Mali,Saint Lucia,Benin,Somalia,Congo (Brazzaville),Solomon Islands,Timor-Leste,Micronesia,San Marino,Burkina Faso,Liechtenstein,Grenada,South Sudan,Tajikistan,Equatorial Guinea,Tonga,Samoa,Dominica,Djibouti,Marshall Islands,Monaco,Central African Republic,Nicaragua,Gambia,Vanuatu,Yemen,Eritrea,Saint Vincent and the Grenadines,Niger,Antigua and Barbuda,Comoros,Guinea-Bissau,Liberia,Sierra Leone,Chad,Saint Kitts and Nevis,Sao Tome and Principe,Palau,Nauru,Kiribati,Tuvalu,Summer Olympics 2020,Diamond Princess,Winter Olympics 2022,Holy See,Antarctica,MS Zaandam,"Korea, North"
368,2021-02-25,0,10750680,261648,2232050,9264696,79880,405101,2375318,11504,3725604,2546503,150376,1804,22900,1886732,14286,906,1372308,1620008,1121411,1397342,2138193,1201371,425786,711713,93764,263760,770190,722308,24734,0,1046575,811551,317600,1196515,1424401,524042,95518,201840,733616,255300,0,627718,0,59785,315781,494755,2278,263727,342600,23364,542393,236754,17998,40000,202694,181809,467541,171905,233170,281194,160047,195739,175883,42809,191081,375059,238817,324156,270223,273146,48496,2150,73285,367323,228299,130531,164557,113132,76961,176019,188300,131417,2057,47460,164321,129927,139494,118791,133607,152327,65425,162984,114995,131684,90685,86497,70800,67158,23244,51290,64737,571,59176,77683,131699,32455,178,78290,38676,42,6005,83006,49281,54324,16838,7436,74681,35788,14616,13173,477,17279,32594,18905,19238,2171,16135,28112,18045,31224,8385,14031,7890,11824,54,19296,22844,16524,14694,862,9553,773,2048,12846,10356,846,183,5489,14821,7274,3577,9611,6352,2879,4248,3784,7019,14,89,1,3201,11340,2484,147,4107,13218,5559,0,2,127,5892,4,1690,4920,4225,4089,1,1434,2225,848,4250,271,3203,2587,1884,2612,3420,40,1315,0,0,0,0,0,699,0,15,0,7,0
371,2021-02-26,0,10763451,261649,2247173,9309568,80333,406428,2387032,11579,3741058,2556785,150376,1839,22902,1892834,14330,906,1379922,1625328,1128672,1405552,2141874,1205883,427257,714493,93764,266845,772951,725727,24952,0,1055083,814559,317600,1218409,1426417,524582,95561,202218,736020,255300,0,630178,0,59803,317899,495498,2280,264047,343840,23364,544406,237601,17998,40000,203494,182263,468387,171905,233548,285050,160576,196945,177099,43735,191950,377537,238817,324836,270277,274743,49012,2183,74078,367691,228479,131461,165205,113799,77625,177133,189163,131435,2057,48491,164888,130379,139927,119492,134561,152807,65873,163165,115847,131684,90895,86521,72635,68007,23244,51487,65251,571,59440,77842,132544,32539,178,78333,39806,42,6006,83061,49285,55312,17002,7445,76573,35994,14616,13231,477,17302,32594,19087,19307,2270,18286,28377,18183,31431,8391,14241,7945,11836,54,19296,22863,16534,14754,862,9637,773,2263,13143,10394,846,183,5522,14879,7309,3745,9679,6355,2912,4248,3784,7019,14,89,1,3224,11404,2484,147,4107,13218,5605,0,2,127,5894,4,1692,4920,4225,4089,1,1434,2253,848,4250,271,3255,2597,1884,2612,3450,40,1336,0,0,0,0,0,699,0,15,0,7,0
374,2021-02-27,0,10775169,261649,2252970,9371448,80697,407864,2398352,11602,3756808,2565723,150376,1844,22903,1899087,14378,917,1386534,1630002,1136054,1414461,2145450,1210919,428904,717313,93764,270165,776955,727576,25128,0,1064022,816972,317600,1225995,1429047,524865,95605,202535,738569,255300,0,632998,0,59816,319691,496107,2285,264589,346287,23364,545277,238636,17998,46000,205137,183324,468807,175210,233890,288505,161129,197619,177099,44566,192553,379708,238817,325491,270325,276234,49466,2183,74839,368011,228651,132445,166119,114472,78373,178197,190295,131454,2057,49709,165489,130834,140460,119492,134736,153219,66447,163309,115847,131684,91066,86609,73609,68969,23244,51487,65780,571,59440,77976,133256,32590,181,78373,40761,42,6006,83127,49288,55312,17132,7458,76573,36220,14616,13318,477,17307,32594,19255,19315,2344,18951,28611,18424,31516,8399,14446,7971,11836,54,19296,22887,16542,14784,862,9717,773,2263,13143,10429,846,183,5599,14879,7309,3745,9712,6402,2912,4248,3787,7019,14,89,1,3257,11493,2484,147,4217,13218,5622,0,2,127,5895,4,1704,4920,4225,4089,1,1435,2253,932,4250,291,3304,2601,1884,2621,3475,40,1355,0,0,0,0,0,699,0,15,0,7,0
377,2021-02-28,0,10786452,261649,2259548,9382316,81070,409163,2405199,11643,3769025,2572234,150376,1876,22909,1905021,14416,919,1393125,1633900,1142703,1422829,2148249,1212795,430415,718977,93764,273416,780530,733184,25324,0,1067557,819420,317600,1225995,1430259,534271,95649,202868,740352,255300,0,635931,0,59823,321128,496924,2285,265114,348599,23364,546371,238982,17998,46000,205545,184785,469046,175210,234234,291590,161511,198006,177099,45242,193032,381225,247898,326213,270407,277995,50039,2299,75255,368305,228768,133435,166936,115089,78947,179209,191338,131480,2057,49908,166178,130834,140892,120240,134858,153621,66513,163394,115847,132459,91233,86678,74498,69773,23244,51487,66226,571,59440,78098,133768,32666,181,78496,41096,42,6006,83210,49333,55312,17249,7466,77972,36261,14666,13410,477,17313,32594,19447,19322,2407,18951,28894,18874,32624,8406,14676,7972,11836,54,19296,22907,16563,14814,865,9801,773,2287,13143,10446,846,183,5660,14897,7309,3745,9712,6402,3013,4248,3808,7019,14,90,1,3257,11493,2484,147,4217,13218,5622,0,2,127,5897,4,1710,4920,4225,4089,1,1435,2253,932,4250,301,3314,2613,1884,2621,3475,40,1382,0,0,0,0,0,699,0,15,0,7,0
402,2021-03-01,0,10798921,265165,2260719,9437611,81338,410448,2416093,11646,3780195,2578181,150376,1876,22914,1911338,14484,919,1399934,1639943,1151915,1430861,2151633,1214603,432016,720235,93764,275902,784213,735624,25324,0,1070622,823249,317600,1232528,1431336,534351,95681,203204,741471,255300,0,639639,0,59830,322956,497797,2287,265523,351256,23364,547406,240302,17998,46000,206630,184848,469345,175210,234635,294270,161816,198778,181851,46106,193652,382332,247898,327317,270471,278661,50624,2330,75255,368640,228839,134392,167744,115895,79422,180155,192078,131487,2057,50103,166833,131647,141347,121116,135177,154061,66709,163511,115847,132685,91507,86717,75087,70413,24884,52019,66710,588,59440,78234,133904,32905,181,78496,41413,42,6012,83269,49344,55312,17343,7474,77972,36335,14989,13502,478,17322,32594,19663,19400,2443,18951,29161,19513,31712,8413,14800,7993,11860,54,19296,22975,16583,14875,865,9880,773,2365,13288,10475,846,183,5663,14917,7309,3768,9763,6408,3013,4248,3814,7019,14,90,1,3276,11588,2484,147,4217,13218,5632,0,2,127,5898,4,1720,4920,4225,4089,1,1435,2261,938,4250,307,3331,2613,1884,2621,3480,40,1413,0,0,0,0,0,699,0,15,0,7,0
435,2021-03-02,0,10812044,266674,2277626,9506251,81700,411959,2426150,11662,3794930,2586073,150376,1898,22917,1916936,14533,919,1406845,1645312,1160863,1438032,2156057,1220028,433873,723465,93764,278430,787700,738226,25420,0,1082617,826172,317600,1236668,1433320,534463,95721,203601,744040,255300,0,643156,0,59842,324202,498391,2296,265686,354143,23364,554255,241467,17998,46000,208411,185770,469868,175210,235017,296237,162481,199476,183911,46926,194370,383998,247898,328100,270543,279450,51365,2360,76211,368926,228982,135373,168763,116487,80020,181119,192651,131534,2057,50351,167442,132052,141655,122079,136079,154420,66903,163738,116821,132945,91875,86860,75563,71173,24884,52062,67207,588,60335,78377,134551,32989,181,78513,42797,42,6017,83318,49347,56339,17470,7481,77972,36498,15008,13625,482,17472,32594,19743,19410,2552,20466,29402,19904,31866,8426,14898,8024,11870,54,19296,23084,16606,14898,865,9961,773,2462,13288,10501,846,183,5812,14994,7309,3768,9828,6414,3067,4248,3846,7019,14,90,1,3325,11635,2484,147,4217,13218,5632,0,2,130,5920,4,1720,4920,4225,4089,1,1435,2344,945,4250,307,3359,2615,1884,2628,3484,40,1438,0,0,0,0,0,699,0,15,0,7,0
468,2021-03-03,0,10826075,268073,2286728,9548315,82162,413178,2440218,11741,3810327,2593264,150376,1898,22920,1921589,14580,926,1413717,1650230,1169916,1441479,2160555,1225443,435669,725399,93764,280706,790528,740941,25562,0,1093537,829287,317600,1244029,1434772,534778,95755,204120,746779,255300,0,646619,0,59849,326215,499627,2295,265805,355781,23364,555242,242557,17998,46000,209000,186209,470425,177641,235328,298406,163009,200229,185045,47626,195099,385587,247898,328945,270605,280766,51978,2415,77135,369277,229143,136366,169915,117026,80437,182196,193433,131539,2057,50640,168143,132503,142155,123003,136443,154752,67239,163906,117396,133138,92189,86914,76299,72076,24884,52185,67687,588,60630,78524,135812,33392,181,78587,44002,42,6018,83375,49359,56339,17595,7485,78443,36980,15049,13745,484,17569,32594,19905,19509,2606,20601,29620,20204,32037,8439,14952,8043,11895,54,19296,23084,16620,14921,865,10039,773,2532,13495,10560,846,183,5918,15068,7398,3888,9828,6418,3224,4963,3867,7019,14,90,1,3345,11657,2486,147,4217,13218,5690,0,2,130,5920,4,1754,4920,4225,4111,1,1435,2384,949,4250,309,3369,2624,1884,2652,3542,40,1470,0,0,0,0,0,699,0,15,0,7,0
477,2021-03-04,0,10839894,269474,2295405,9605870,82560,413178,2453706,11795,3826183,2601137,150376,1920,22924,1928377,14586,928,1420958,1655549,1176356,1448619,2164438,1230547,437202,727053,93764,283628,793819,746002,25562,0,1104592,832084,317600,1250047,1436010,535037,95778,204621,749673,255300,0,650015,0,59857,328136,500468,2295,266081,356648,23364,556769,243621,17998,46000,210638,186737,470933,178510,235750,300923,163544,200984,186093,48341,195705,387278,247898,329709,270683,282039,52612,2442,77830,369613,229267,137368,171318,117656,80836,183321,194653,131571,2057,53360,168801,133034,142610,123777,137203,155070,67630,164085,117643,133491,93942,87099,76498,72853,26760,52445,68177,588,60630,78672,136335,33632,182,78722,44276,42,6018,83424,49362,56807,17712,7487,79465,37043,15052,13869,489,17682,32594,20135,19553,2651,20601,29889,20582,32245,8450,15039,8074,11916,54,19296,23084,16633,14959,865,10123,773,2582,13495,10564,846,183,6069,15091,7398,3888,9828,6424,3442,4963,3901,7019,14,90,1,3361,11677,2487,147,4317,13218,5690,0,2,130,5926,4,1770,4920,4225,4143,1,1435,2388,949,4250,355,3369,2655,1884,2652,3572,40,1497,0,0,0,0,0,699,0,15,0,7,0
480,2021-03-05,0,10854126,270703,2302899,9647550,82913,415868,2467388,11834,3841504,2608848,150376,1920,22926,1934845,14664,928,1428008,1660786,1182687,1459564,2168149,1234839,439101,728659,93764,286903,796791,750435,25641,0,1115172,834868,317600,1248642,1437050,535207,95804,205170,752234,255300,0,653149,0,59870,331557,501144,2301,266253,358848,23364,558210,244578,17998,46000,211918,187162,471410,179414,236283,304191,164067,201500,187484,49137,196731,389304,247898,330474,270766,283508,53419,2442,78507,369922,229442,138383,172588,118301,81321,184239,195594,131571,2057,54126,169623,133454,143143,124712,137431,155407,67630,164463,117885,133491,94275,87176,77081,73610,26760,52662,68683,588,61016,78824,137025,33759,182,78722,45884,42,6020,83424,49362,56807,17836,7490,79465,37259,15065,14012,491,17751,32594,20291,19624,2690,20601,30181,20582,32354,8456,15131,8099,11926,54,19296,23084,16645,15007,866,10209,773,2610,13495,10584,846,183,6173,15091,7415,3888,9828,6435,3442,4963,3901,7514,14,94,1,3386,11722,2488,147,4317,13218,5690,0,2,130,5928,4,1810,4920,4225,4143,1,1439,2418,949,4250,355,3389,2667,1884,2658,3572,41,1518,0,0,0,0,0,699,0,15,0,7,0
483,2021-03-06,0,10868520,271693,2308094,9686024,83220,417136,2481372,11849,3856400,2616139,150376,1920,22928,1940317,14687,932,1435357,1666658,1189510,1471608,2172418,1238321,441309,730601,93764,289451,801537,753081,25686,0,1126420,837730,317600,1262722,1439515,535350,95835,205623,754335,255300,0,657032,0,59879,333045,501966,2301,266344,362765,23364,559248,245358,17998,46000,212502,188103,471919,180366,236765,307256,164564,202123,187484,49889,197427,391205,247898,331233,270828,285036,54175,2481,78507,370300,229591,139483,173732,119047,81769,185231,196484,131658,2057,55161,170468,133934,143575,124712,137785,155700,67900,164654,117885,133491,94461,87550,77609,74352,26760,52662,69209,588,61687,78946,137645,33805,182,78802,46294,42,6020,83484,49369,56807,17979,7497,80619,37366,15065,14159,510,17810,32594,20484,19640,2754,22432,30369,21932,32513,8464,15211,8106,11926,55,19543,23156,16656,15022,866,10293,773,2648,13495,10599,846,183,6258,15130,7415,3888,9828,6439,3455,4963,3932,7514,14,94,1,3426,11754,2488,147,4317,13218,5737,0,2,130,5931,4,1820,4920,4225,4143,1,1442,2436,949,4250,355,3410,2668,1892,2678,3607,41,1544,0,0,0,0,0,699,0,15,0,7,0
486,2021-03-07,0,10882798,272079,2314400,9739464,83474,418105,2494839,11851,3867901,2623924,150376,1920,22929,1945816,14706,932,1442198,1670431,1194656,1482568,2177199,1240543,443152,731567,93764,291957,805702,758541,25777,0,1131209,839824,317600,1269365,1440874,545853,95851,206052,754335,255300,0,660541,0,59894,335512,503003,2301,266693,367315,23364,560458,246033,17998,46000,212887,188191,472240,180366,237181,310304,164940,202399,187484,50779,198236,392792,256009,331762,270886,286484,54861,2481,78507,370614,229718,140561,175178,119771,82059,186187,197622,131672,2057,55396,171330,134394,144019,125842,138500,156001,67989,164784,117885,134314,94729,87570,77943,75190,26760,52662,69645,588,61687,79064,137890,33834,182,78884,46421,42,6020,83530,49378,56807,18124,7499,80952,37520,15065,14301,517,17840,32594,20742,19647,2815,22432,30605,22373,32708,8469,15276,8114,11926,55,19543,23156,16670,15040,866,10374,773,2648,13746,10626,846,183,6306,15181,7415,3888,9828,6441,3563,4963,3932,7514,14,94,1,3426,11816,2488,147,4317,13218,5737,0,2,130,5931,4,1835,4920,4225,4143,1,1446,2436,1023,4405,410,3410,2671,1892,2700,3668,41,1562,0,0,0,0,0,699,0,15,0,7,0
489,2021-03-08,0,10899394,272887,2322734,9826292,83900,418105,2508732,11853,3878189,2632030,150376,1920,22931,1951540,14713,932,1449350,1675996,1203381,1494083,2180777,1242311,445032,732346,93764,294033,809941,761326,25777,0,1135251,843901,317600,1276245,1442045,545912,95869,206519,761631,255300,0,664461,0,59900,336744,504120,2304,266886,371454,23364,563823,246679,17998,46000,214115,188245,472544,181023,237645,312747,165315,202994,187484,51709,199000,394649,256009,332219,270927,287197,55638,2765,80247,371032,229789,141682,176507,120489,82513,187122,198386,131679,2057,55641,172242,134839,144485,126878,138639,156299,68085,164954,118720,134684,95410,87623,78721,75887,27765,53240,70137,588,62200,79187,138502,33872,182,78915,46594,42,6020,83575,49402,56807,18253,7503,80952,37578,15065,14447,517,17911,32936,21087,19657,2847,22432,30915,23105,32800,8473,15343,8171,11926,57,19543,23268,16688,15133,866,10454,773,2743,14047,10661,846,183,6340,15236,7415,3922,9828,6450,3566,5383,3932,7514,14,94,1,3434,11816,2519,147,4914,13218,5739,0,2,130,5935,4,1850,4920,4225,4203,1,1447,2436,1027,4407,410,3427,2671,1892,2721,3690,41,1584,0,0,0,0,0,699,0,15,0,7,0
492,2021-03-09,0,10920046,274331,2331890,9878566,84312,420104,2521731,11868,3888071,2640669,150376,2004,22936,1956591,14786,932,1456759,1681336,1210877,1503353,2183635,1243335,447041,734218,93764,296378,814088,764220,25851,0,1150634,846931,317600,1288067,1444282,546078,95903,207109,767219,255300,0,668153,0,59905,338946,505349,2304,267015,375478,23364,565216,247655,17998,46000,217518,189070,473208,181915,238121,314783,165897,205176,188151,52593,199842,396433,256009,333005,270987,288049,56399,2797,80892,371338,229915,142893,178121,121106,82753,188167,198947,131702,2057,57206,173141,135389,144917,128002,139532,156612,68284,165096,119135,135005,95822,87736,79162,76784,27765,53266,70648,588,62200,79319,139056,33919,183,78939,47729,42,6022,83666,49409,57958,18428,7503,81299,37893,15075,14595,549,18033,32936,21477,19677,2915,22432,31184,23691,32882,8487,15448,8200,11957,57,19543,23268,16715,15159,866,10541,773,2809,14047,10685,846,183,6460,15236,7483,3922,9967,6450,3595,5383,4031,7514,14,94,1,3457,11860,2519,147,4914,13218,5739,0,2,138,5940,4,1869,4920,4225,4203,1,1451,2436,1100,4415,455,3427,2686,1898,2741,3724,41,1649,0,0,0,0,0,699,0,15,0,7,0
405,2021-03-10,0,10938146,275811,2340473,9921994,84675,421265,2535483,11923,3901134,2649862,150376,2004,22945,1961640,14829,936,1464268,1685996,1216433,1507905,2187473,1249309,449053,738179,93764,298515,818337,768713,25946,0,1164998,849784,317600,1288067,1445979,546293,95923,208127,770854,255300,0,671288,0,59911,340844,506613,2305,267111,379305,23364,566492,248487,17998,46000,220049,189479,473738,183002,238455,318800,166410,205719,188151,53450,200900,398126,256009,333675,271050,288613,57134,2797,81858,371583,230116,144144,179810,121776,83210,189155,199646,131707,2057,57463,174099,135389,145418,128928,140035,156919,68350,165259,119336,135227,96173,87903,79556,77498,27765,53453,71233,588,62985,79428,139983,33953,183,78994,48451,42,6023,83718,49499,58208,18534,7509,81299,38043,15095,14645,597,18118,32936,21838,19761,3002,22432,31467,24381,32966,8498,15513,8211,11962,57,19543,23268,16736,15236,866,10625,773,2809,14374,10708,846,183,6534,15403,7483,3922,9967,6452,3722,5552,4054,7514,14,94,1,3477,11886,2519,147,4914,13218,5739,0,2,138,5950,4,1875,4920,4225,4203,1,1452,2538,1107,4477,489,3427,2696,1898,2769,3729,41,1696,0,0,0,0,0,699,0,15,0,7,0
408,2021-03-11,0,10953303,277225,2349384,9983656,85743,422386,2550483,11944,3914866,2659093,150376,2048,22949,1968462,14877,936,1471179,1691093,1224603,1516540,2191171,1254913,450862,744196,93764,300619,821370,773545,26000,0,1178832,852439,317600,1294623,1447503,546671,95951,208708,774277,255300,0,674345,0,59939,344267,507920,2305,267421,382949,23364,568065,249316,17998,46000,221783,190131,474257,183848,238914,319629,166923,206293,188151,54084,202216,399803,256009,334256,271116,289622,57773,2907,82665,371850,230244,145470,181452,122416,83561,190235,200284,131722,2057,57716,175111,136269,145923,129706,140840,157242,68500,165441,119904,135227,96570,87994,80027,78259,28882,53748,71864,592,62985,79556,142404,33972,183,79077,48616,42,6023,83766,49499,58440,18695,7523,81299,38104,15095,14781,619,18236,35261,22176,19827,3060,22432,31675,24714,33128,8505,15567,8230,11972,57,19543,23397,16744,15275,866,10711,773,2847,14374,10708,846,183,6601,15445,7483,3922,9967,6466,3748,5552,4079,7514,14,94,1,3511,11905,2519,147,7906,13218,5839,0,2,138,5956,4,1885,4920,4225,4203,1,1464,2592,1114,4486,489,3434,2708,1898,2772,3760,41,1731,0,0,0,0,0,699,0,15,0,7,0
411,2021-03-12,0,10973260,278470,2356590,10041024,86625,423463,2564926,11947,3928114,2670273,150376,2086,22952,1974866,14928,942,1477588,1696739,1231454,1530484,2195569,1259791,453078,749770,93764,302661,825311,775675,26056,0,1191782,855849,317600,1301439,1449654,546912,95972,209289,777715,255300,0,677742,0,59950,346904,509172,2308,267764,385533,23364,569296,250088,17998,46000,223480,190234,474938,184753,239492,321990,167425,206863,188967,54852,203466,401539,256009,334795,271177,290865,58627,2907,83382,372217,230461,146771,183003,123170,83958,191417,200922,131728,2057,58043,176150,136710,146434,130625,141195,157577,68652,165718,120158,135227,96925,88209,80462,79131,28882,53941,72490,592,63894,79672,144059,33996,183,79077,48938,42,6023,83809,49499,58666,18780,7526,81299,38217,15095,14912,623,18361,35261,22435,19835,3106,22432,31977,25422,33267,8506,15622,8265,11987,60,19543,23397,16752,15344,866,10799,773,2847,14583,10754,846,183,6675,15459,7513,3922,10034,6475,3753,5552,4079,7514,16,94,1,3550,11951,2519,147,7906,13218,5839,0,2,141,5968,4,1895,4920,4225,4360,1,1469,2631,1120,4486,569,3436,2728,1899,2776,3771,41,1770,0,0,0,0,0,699,0,15,0,7,0
414,2021-03-13,0,10989897,279407,2357374,10084820,87408,424529,2579896,11949,3940744,2685560,150376,2086,22957,1981157,14954,942,1485179,1701216,1237470,1546151,2199508,1264926,455271,756259,93764,304491,830698,775878,26086,0,1204871,858330,317600,1308175,1452988,547166,96011,209821,781154,255300,0,681828,0,59961,349530,510310,2310,268004,390127,23364,570571,250864,17998,46000,224598,191197,475457,185698,240022,325818,167895,207364,188967,55761,204211,403478,256009,335402,271249,292186,59539,2907,84196,372456,230726,148121,184487,123671,84253,192782,201379,131736,2057,59385,177339,137141,146803,130625,142041,157876,68652,165975,120158,135227,97166,88326,80599,79821,28882,53941,72944,592,63894,79783,144714,34011,183,79145,49814,42,6023,83809,49471,58895,18967,7527,82807,38264,15095,15059,647,18500,35261,22773,19848,3147,23002,32233,25578,33603,8509,15668,8287,11987,60,20380,23397,16762,15401,866,10885,773,2847,14583,10775,846,183,6675,15459,7513,3922,10034,6483,3753,5552,4108,7514,16,94,1,3594,11961,2519,147,7906,13218,5938,0,2,141,5972,4,1905,4920,4225,4437,1,1472,2631,1127,4503,592,3438,2744,1899,2779,3781,41,1817,0,0,0,0,0,699,0,15,0,7,0
417,2021-03-14,0,11007352,279752,2368995,10113487,87754,425507,2589731,11972,3949891,2701076,150376,2086,22957,1986903,14981,950,1492488,1705743,1243117,1560227,2202580,1267754,457266,759417,93764,306273,835669,785342,26154,0,1209799,860779,317600,1313763,1454290,560512,96040,210290,783642,255300,0,685770,0,59968,351891,511695,2311,268237,396195,23364,571878,251901,17998,46000,225182,191277,475849,186147,240564,328706,168338,207686,188967,56755,204813,405647,263164,335850,271326,293485,60517,2907,84568,372703,230960,149429,186278,124367,84648,194172,202062,131739,2057,59744,178322,137141,147234,131778,143710,158197,68678,166180,120158,136429,97687,88405,81756,80483,28882,53941,73611,592,63894,79887,145399,34043,185,79242,50380,42,6023,83875,49477,58895,19095,7531,83169,38470,15095,15139,730,18566,35261,23060,19850,3174,23002,32525,25578,34088,8514,15748,8288,11987,60,20380,23397,16772,15452,866,10970,773,2868,14583,10796,846,183,6694,15514,7513,3922,10034,6503,3771,5552,4230,7514,16,99,1,3594,11965,2519,147,7906,13218,5938,0,2,141,5978,4,1912,4920,4225,4437,1,1491,2631,1129,4504,598,3444,2755,1899,2779,3787,41,1817,0,0,0,0,0,699,0,15,0,7,0
420,2021-03-15,0,11027543,280563,2377584,10195598,88255,425507,2605538,11997,3958300,2716969,150376,2115,22958,1993215,15021,951,1499301,1711931,1249947,1574455,2206210,1271283,459288,761788,93764,308246,840668,787893,26234,0,1214056,864624,317600,1322685,1455325,560577,96060,210802,787392,255300,0,690620,0,59974,354817,513127,2311,268565,401319,23364,573014,252606,17998,46000,227059,191324,476126,186386,241147,331506,168627,209166,188967,57550,205628,408085,263164,336277,271401,294143,61609,3083,84837,372926,231061,150870,187634,124823,84969,195507,202547,131739,2057,60007,179474,137948,147767,132697,143828,158508,68725,166410,121441,136770,98133,88596,82375,81061,29916,54481,74290,592,65062,79994,145752,34051,185,79331,50380,42,6027,83875,49481,59339,19245,7542,83621,38514,15099,15253,730,18635,35261,23376,19948,3215,23002,32765,26607,34616,8519,15791,8311,12004,60,20494,23583,16789,15511,866,11058,773,2903,14780,10795,846,183,6813,15597,7645,3922,10177,6511,3790,5552,4259,7514,16,104,1,3624,11974,2521,151,7906,13218,5938,0,2,141,5987,4,1922,4920,4225,4525,1,1500,2701,1129,4507,598,3448,2755,1899,2780,3803,41,1854,0,0,0,0,0,699,0,15,0,7,0
